piece,time,letter,triad,sevenths
nan,11.5,F#,maj,na
nan,11.6,F#,maj,na
nan,11.7,F#,maj,na
nan,11.8,F#,maj,na
nan,11.9,F#,maj,na
nan,12,F#,maj,na
nan,12.1,B,min,na
nan,12.2,B,min,na
nan,12.3,B,min,na
nan,12.4,B,min,na
nan,12.5,B,min,na
nan,12.6,B,min,na
nan,12.7,B,min,na
nan,12.8,B,min,na
nan,12.9,B,min,na
nan,13,B,min,na
nan,13.1,B,min,na
nan,13.2,B,min,na
nan,13.3,B,min,na
nan,13.4,B,min,na
nan,13.5,B,min,na
nan,13.6,B,min,na
nan,13.7,B,min,na
nan,13.8,B,min,na
nan,13.9,B,min,na
nan,14,B,min,na
nan,14.1,B,min,na
nan,14.2,B,min,na
nan,14.3,B,min,na
nan,14.4,B,min,na
nan,14.5,B,min,na
nan,14.6,B,min,na
nan,14.7,B,min,na
nan,14.8,B,min,na
nan,14.9,B,min,na
nan,15,B,min,na
nan,15.1,B,min,na
nan,15.2,B,min,na
nan,15.3,B,min,na
nan,15.4,B,min,na
nan,15.5,B,min,na
nan,15.6,B,min,na
nan,15.7,B,min,na
nan,15.8,B,min,na
nan,15.9,B,min,na
nan,16,B,min,na
nan,16.1,B,min,na
nan,16.2,B,min,na
nan,16.3,B,min,na
nan,16.4,B,min,na
nan,16.5,B,min,na
nan,16.6,B,min,na
nan,16.7,B,min,na
nan,16.8,B,min,na
nan,16.9,B,min,na
nan,17,B,min,na
nan,17.1,B,min,na
nan,17.2,B,min,na
nan,17.3,B,min,na
nan,17.4,B,min,na
nan,17.5,B,min,na
nan,17.6,B,min,na
nan,17.7,B,min,na
nan,17.8,B,min,na
nan,17.9,D,maj,na
nan,18,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,D,maj,na
nan,19,D,maj,na
nan,19.1,D,maj,na
nan,19.2,D,maj,na
nan,19.3,D,maj,na
nan,19.4,D,maj,na
nan,19.5,D,maj,na
nan,19.6,D,maj,na
nan,19.7,D,maj,na
nan,19.8,D,maj,na
orchestra_addon/CrossEra-1699_schubert_no008_01_allegro_moderato.mp3,0,na,na,na
nan,0,B,maj,na
nan,0.1,B,maj,na
nan,0.2,B,maj,na
nan,0.3,B,maj,na
nan,0.4,B,maj,na
nan,0.5,B,maj,na
nan,0.6,B,maj,na
nan,0.7,B,maj,na
nan,0.8,B,maj,na
nan,0.9,B,maj,na
nan,1,B,maj,na
nan,1.1,B,maj,na
nan,1.2,B,maj,na
nan,1.3,B,maj,na
nan,1.4,C#,maj,na
nan,1.5,C#,maj,na
nan,1.6,C#,maj,na
nan,1.7,C#,maj,na
nan,1.8,C#,maj,na
nan,1.9,C#,maj,na
nan,2,C#,maj,na
nan,2.1,C#,maj,na
nan,2.2,C#,maj,na
nan,2.3,C#,maj,na
nan,2.4,C#,maj,na
nan,2.5,C#,maj,na
nan,2.6,C#,maj,na
nan,2.7,C#,maj,na
nan,2.8,C#,maj,na
nan,2.9,C#,maj,na
nan,3,C#,maj,na
nan,3.1,C#,maj,na
nan,3.2,C#,maj,na
nan,3.3,C#,maj,na
nan,3.4,D,maj,na
nan,3.5,D,maj,na
nan,3.6,D,maj,na
nan,3.7,D,maj,na
nan,3.8,D,maj,na
nan,3.9,D,maj,na
nan,4,D,maj,na
nan,4.1,D,maj,na
nan,4.2,D,maj,na
nan,4.3,D,maj,na
nan,4.4,D,maj,na
nan,4.5,D,maj,na
nan,4.6,D,maj,na
nan,4.7,D,maj,na
nan,4.8,B,maj,na
nan,4.9,B,maj,na
nan,5,B,maj,na
nan,5.1,B,maj,na
nan,5.2,B,maj,na
nan,5.3,B,maj,na
nan,5.4,B,maj,na
nan,5.5,F#,min,min7
nan,5.6,F#,min,min7
nan,5.7,F#,min,min7
nan,5.8,F#,min,min7
nan,5.9,F#,min,min7
nan,6,F#,min,min7
nan,6.1,F#,min,min7
nan,6.2,F#,min,min7
nan,6.3,F#,min,min7
nan,6.4,F#,min,min7
nan,6.5,F#,min,min7
nan,6.6,F#,min,min7
nan,6.7,F#,min,min7
nan,6.8,F#,min,min7
nan,6.9,F#,min,min7
nan,7,F#,min,min7
nan,7.1,F#,min,min7
nan,7.2,F#,min,min7
nan,7.3,F#,min,min7
nan,7.4,G,maj,na
nan,7.5,G,maj,na
nan,7.6,G,maj,na
nan,7.7,G,maj,na
nan,7.8,G,maj,na
nan,7.9,G,maj,na
nan,8,G,maj,na
nan,8.1,G,maj,na
nan,8.2,G,maj,na
nan,8.3,G,maj,na
nan,8.4,G,maj,na
nan,8.5,G,maj,na
nan,8.6,G,maj,na
nan,8.7,G,maj,na
nan,8.8,G,maj,na
nan,8.9,C#,maj,na
nan,9,C#,maj,na
nan,9.1,C#,maj,na
nan,9.2,C#,maj,na
nan,9.3,C#,maj,na
nan,9.4,C#,maj,na
nan,9.5,C#,maj,na
nan,9.6,C#,maj,na
nan,9.7,C#,maj,na
nan,9.8,C#,maj,na
nan,9.9,C#,maj,na
nan,10,C#,maj,na
nan,10.1,C#,maj,na
nan,10.2,C#,maj,na
nan,10.3,C#,maj,na
nan,10.4,C#,maj,na
nan,10.5,C#,maj,na
nan,10.6,C#,maj,na
nan,10.7,C#,maj,na
nan,10.8,C#,maj,na
nan,10.9,C#,maj,na
nan,11,C#,maj,na
nan,11.1,C#,maj,na
nan,11.2,F#,maj,na
nan,11.3,F#,maj,na
nan,11.4,F#,maj,na
nan,11.5,F#,maj,na
nan,11.6,F#,maj,na
nan,11.7,F#,maj,na
nan,11.8,F#,maj,na
nan,11.9,F#,maj,na
nan,12,F#,maj,na
nan,12.1,B,min,na
nan,12.2,B,min,na
nan,12.3,B,min,na
nan,12.4,B,min,na
nan,12.5,B,min,na
nan,12.6,B,min,na
nan,12.7,B,min,na
nan,12.8,B,min,na
nan,12.9,B,min,na
nan,13,B,min,na
nan,13.1,B,min,na
nan,13.2,B,min,na
nan,13.3,B,min,na
nan,13.4,B,min,na
nan,13.5,B,min,na
nan,13.6,B,min,na
nan,13.7,B,min,na
nan,13.8,B,min,na
nan,13.9,B,min,na
nan,14,B,min,na
nan,14.1,B,min,na
nan,14.2,B,min,na
nan,14.3,B,min,na
nan,14.4,B,min,na
nan,14.5,B,min,na
nan,14.6,B,min,na
nan,14.7,B,min,na
nan,14.8,B,min,na
nan,14.9,B,min,na
nan,15,B,min,na
nan,15.1,B,min,na
nan,15.2,B,min,na
nan,15.3,B,min,na
nan,15.4,B,min,na
nan,15.5,B,min,na
nan,15.6,B,min,na
nan,15.7,B,min,na
nan,15.8,B,min,na
nan,15.9,B,min,na
nan,16,B,min,na
nan,16.1,B,min,na
nan,16.2,B,min,na
nan,16.3,B,min,na
nan,16.4,B,min,na
nan,16.5,B,min,na
nan,16.6,B,min,na
nan,16.7,B,min,na
nan,16.8,B,min,na
nan,16.9,B,min,na
nan,17,B,min,na
nan,17.1,B,min,na
nan,17.2,B,min,na
nan,17.3,B,min,na
nan,17.4,B,min,na
nan,17.5,B,min,na
nan,17.6,B,min,na
nan,17.7,B,min,na
nan,17.8,B,min,na
nan,17.9,D,maj,na
nan,18,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,D,maj,na
nan,19,D,maj,na
nan,19.1,D,maj,na
nan,19.2,D,maj,na
nan,19.3,D,maj,na
nan,19.4,D,maj,na
nan,19.5,D,maj,na
nan,19.6,D,maj,na
nan,19.7,D,maj,na
nan,19.8,D,maj,na
orchestra_addon/CrossEra-1707_Schubert_symphony_5_03.mp3,0,na,na,na
nan,0,G,min,na
nan,0.1,G,min,na
nan,0.2,D,maj,na
nan,0.3,D,maj,na
nan,0.4,D,maj,na
nan,0.5,D,maj,na
nan,0.6,D,maj,na
nan,0.7,D,maj,na
nan,0.8,D,maj,na
nan,0.9,D,maj,na
nan,1,D,maj,na
nan,1.1,D,maj,na
nan,1.2,D,maj,na
nan,1.3,D,maj,na
nan,1.4,D,maj,na
nan,1.5,D,maj,na
nan,1.6,D,maj,na
nan,1.7,D,maj,na
nan,1.8,D,maj,na
nan,1.9,D,maj,na
nan,2,D,maj,na
nan,2.1,D,maj,na
nan,2.2,D,maj,na
nan,2.3,D,maj,na
nan,2.4,C,dim,na
nan,2.5,C,dim,na
nan,2.6,C,dim,na
nan,2.7,C,dim,na
nan,2.8,C,dim,na
nan,2.9,C,dim,na
nan,3,C,dim,na
nan,3.1,C,dim,na
nan,3.2,C,dim,na
nan,3.3,C,dim,na
nan,3.4,C,dim,na
nan,3.5,C,dim,na
nan,3.6,C,dim,na
nan,3.7,C,dim,na
nan,3.8,G,min,na
nan,3.9,G,min,na
nan,4,G,min,na
nan,4.1,G,min,na
nan,4.2,G,min,na
nan,4.3,G,min,na
nan,4.4,G,min,na
nan,4.5,G,min,na
nan,4.6,G,min,na
nan,4.7,G,min,na
nan,4.8,G,min,na
nan,4.9,G,min,na
nan,5,G,min,na
nan,5.1,G,min,na
nan,5.2,G,min,na
nan,5.3,G,min,na
nan,5.4,Eb,maj,na
nan,5.5,Eb,maj,na
nan,5.6,Eb,maj,na
nan,5.7,Eb,maj,na
nan,5.8,Eb,maj,na
nan,5.9,Eb,maj,na
nan,6,Eb,maj,na
nan,6.1,Eb,maj,na
nan,6.2,Eb,maj,na
nan,6.3,Eb,maj,na
nan,6.4,Eb,maj,na
nan,6.5,Eb,maj,na
nan,6.6,Eb,maj,na
nan,6.7,Eb,maj,na
nan,6.8,Eb,maj,na
nan,6.9,Eb,maj,na
nan,7,Eb,maj,na
nan,7.1,Eb,maj,na
nan,7.2,Eb,maj,na
nan,7.3,Eb,maj,na
nan,7.4,Eb,maj,na
nan,7.5,Eb,maj,na
nan,7.6,Eb,maj,na
nan,7.7,Eb,maj,na
nan,7.8,Eb,maj,na
nan,7.9,Eb,maj,na
nan,8,Eb,maj,na
nan,8.1,Eb,maj,na
nan,8.2,Eb,maj,na
nan,8.3,Eb,maj,na
nan,8.4,Eb,maj,na
nan,8.5,D,min,min7
nan,8.6,D,min,min7
nan,8.7,D,min,min7
nan,8.8,D,min,min7
nan,8.9,D,min,min7
nan,9,D,min,min7
nan,9.1,D,min,min7
nan,9.2,D,min,min7
nan,9.3,D,min,min7
nan,9.4,D,min,min7
nan,9.5,D,min,min7
nan,9.6,D,min,min7
nan,9.7,D,min,min7
nan,9.8,D,min,min7
nan,9.9,D,min,min7
nan,10,D,min,min7
nan,10.1,D,min,min7
nan,10.2,D,min,min7
nan,10.3,D,min,min7
nan,10.4,D,min,min7
nan,10.5,D,min,min7
nan,10.6,D,min,min7
nan,10.7,D,min,min7
nan,10.8,D,min,min7
nan,10.9,D,min,min7
nan,11,D,min,min7
nan,11.1,D,min,min7
nan,11.2,D,min,min7
nan,11.3,D,min,min7
nan,11.4,D,min,min7
nan,11.5,D,min,min7
nan,11.6,D,min,min7
nan,11.7,D,min,min7
nan,11.8,Bb,maj,na
nan,11.9,Bb,maj,na
nan,12,Bb,maj,na
nan,12.1,Bb,maj,na
nan,12.2,Bb,maj,na
nan,12.3,Bb,maj,na
nan,12.4,Bb,maj,na
nan,12.5,Bb,maj,na
nan,12.6,Bb,maj,na
nan,12.7,Bb,maj,na
nan,12.8,Bb,maj,na
nan,12.9,Bb,maj,na
nan,13,Bb,maj,na
nan,13.1,Bb,maj,na
nan,13.2,Bb,maj,na
nan,13.3,Bb,maj,na
nan,13.4,Bb,maj,na
nan,13.5,Bb,maj,na
nan,13.6,Bb,maj,na
nan,13.7,Bb,maj,na
nan,13.8,Bb,maj,na
nan,13.9,Bb,maj,na
nan,14,Bb,maj,na
nan,14.1,Bb,maj,na
nan,14.2,Bb,maj,na
nan,14.3,Bb,maj,na
nan,14.4,Bb,maj,na
nan,14.5,Bb,maj,na
nan,14.6,Bb,maj,na
nan,14.7,Bb,maj,na
nan,14.8,Bb,maj,na
nan,14.9,Bb,maj,na
nan,15,Bb,maj,na
nan,15.1,Bb,maj,na
nan,15.2,Bb,maj,na
nan,15.3,Bb,maj,na
nan,15.4,Bb,maj,na
nan,15.5,Bb,maj,na
nan,15.6,Bb,maj,na
nan,15.7,Bb,maj,na
nan,15.8,Bb,maj,na
nan,15.9,Bb,maj,na
nan,16,Bb,maj,na
nan,16.1,Bb,maj,na
nan,16.2,Bb,maj,na
nan,16.3,Bb,maj,na
nan,16.4,Bb,maj,na
nan,16.5,Bb,maj,na
nan,16.6,Bb,maj,na
nan,16.7,Bb,maj,na
nan,16.8,G,min,na
nan,16.9,G,min,na
nan,17,G,min,na
nan,17.1,G,min,na
nan,17.2,G,min,na
nan,17.3,G,min,na
nan,17.4,G,min,na
nan,17.5,G,min,na
nan,17.6,G,min,na
nan,17.7,G,min,na
nan,17.8,G,min,na
nan,17.9,G,min,na
nan,18,G,min,na
nan,18.1,G,min,na
nan,18.2,G,min,na
nan,18.3,G,min,na
nan,18.4,G,min,na
nan,18.5,G,min,na
nan,18.6,G,min,na
nan,18.7,G,min,na
nan,18.8,G,min,na
nan,18.9,G,min,na
nan,19,G,min,na
nan,19.1,G,min,na
nan,19.2,G,min,na
nan,19.3,G,min,na
nan,19.4,G,min,na
nan,19.5,G,min,na
nan,19.6,G,min,na
nan,19.7,G,min,na
nan,19.8,G,min,na
orchestra_addon/CrossEra-1713_schubert_symphony_no._6__adagio__allegro.mp3,0,na,na,na
nan,0,C,maj,na
nan,0.1,C,maj,na
nan,0.2,C,maj,na
nan,0.3,C,maj,na
nan,0.4,C,maj,na
nan,0.5,C,maj,min7
nan,0.6,C,maj,min7
nan,0.7,C,maj,min7
nan,0.8,C,maj,min7
nan,0.9,C,maj,min7
nan,1,C,maj,min7
nan,1.1,C,maj,min7
nan,1.2,C,maj,min7
nan,1.3,C,maj,min7
nan,1.4,C,maj,min7
nan,1.5,C,maj,min7
nan,1.6,C,maj,min7
nan,1.7,C,maj,min7
nan,1.8,C,maj,min7
nan,1.9,C,maj,min7
nan,2,C,maj,min7
nan,2.1,C,maj,min7
nan,2.2,C,maj,min7
nan,2.3,C,maj,min7
nan,2.4,C,maj,min7
nan,2.5,C,maj,min7
nan,2.6,C,maj,min7
nan,2.7,C,maj,min7
nan,2.8,C,maj,min7
nan,2.9,C,maj,min7
nan,3,C,maj,min7
nan,3.1,C,maj,min7
nan,3.2,C,maj,min7
nan,3.3,C,maj,min7
nan,3.4,C,maj,min7
nan,3.5,C,maj,min7
nan,3.6,C,maj,min7
nan,3.7,C,maj,min7
nan,3.8,C,maj,min7
nan,3.9,C,maj,min7
nan,4,C,maj,min7
nan,4.1,C,maj,min7
nan,4.2,C,maj,min7
nan,4.3,C,maj,min7
nan,4.4,C,maj,min7
nan,4.5,C,maj,min7
nan,4.6,F,maj,na
nan,4.7,F,maj,na
nan,4.8,F,maj,na
nan,4.9,F,maj,na
nan,5,F,maj,na
nan,5.1,F,maj,na
nan,5.2,F,maj,na
nan,5.3,F,maj,na
nan,5.4,F,maj,na
nan,5.5,F,maj,na
nan,5.6,F,maj,na
nan,5.7,F,maj,na
nan,5.8,F,maj,na
nan,5.9,C,maj,na
nan,6,C,maj,na
nan,6.1,C,maj,na
nan,6.2,C,maj,na
nan,6.3,C,maj,na
nan,6.4,C,maj,na
nan,6.5,C,maj,na
nan,6.6,C,maj,na
nan,6.7,C,maj,na
nan,6.8,C,maj,na
nan,6.9,C,maj,na
nan,7,C,maj,na
nan,7.1,C,maj,na
nan,7.2,C,maj,na
nan,7.3,C,maj,na
nan,7.4,C,maj,na
nan,7.5,C,maj,na
nan,7.6,C,maj,na
nan,7.7,C,maj,na
nan,7.8,C,maj,na
nan,7.9,C,maj,na
nan,8,C,maj,na
nan,8.1,C,maj,na
nan,8.2,C,maj,na
nan,8.3,C,maj,na
nan,8.4,Ab,maj,min7
nan,8.5,Ab,maj,min7
nan,8.6,Ab,maj,min7
nan,8.7,Ab,maj,min7
nan,8.8,Ab,maj,min7
nan,8.9,Ab,maj,min7
nan,9,Ab,maj,min7
nan,9.1,Ab,maj,min7
nan,9.2,Ab,maj,min7
nan,9.3,Ab,maj,min7
nan,9.4,Ab,maj,min7
nan,9.5,Ab,maj,min7
nan,9.6,Ab,maj,min7
nan,9.7,Ab,maj,min7
nan,9.8,Ab,maj,min7
nan,9.9,Ab,maj,min7
nan,10,Ab,maj,min7
nan,10.1,Ab,maj,min7
nan,10.2,Ab,maj,min7
nan,10.3,Ab,maj,min7
nan,10.4,Ab,maj,min7
nan,10.5,Ab,maj,min7
nan,10.6,Ab,maj,min7
nan,10.7,Ab,maj,min7
nan,10.8,Ab,maj,min7
nan,10.9,Ab,maj,min7
nan,11,Ab,maj,min7
nan,11.1,Ab,maj,min7
nan,11.2,Ab,maj,min7
nan,11.3,Ab,maj,min7
nan,11.4,Ab,maj,min7
nan,11.5,Ab,maj,min7
nan,11.6,Ab,maj,min7
nan,11.7,Ab,maj,min7
nan,11.8,Ab,maj,min7
nan,11.9,Ab,maj,min7
nan,12,Ab,maj,min7
nan,12.1,Ab,maj,min7
nan,12.2,Ab,maj,min7
nan,12.3,Ab,maj,min7
nan,12.4,G,maj,na
nan,12.5,G,maj,na
nan,12.6,G,maj,na
nan,12.7,G,maj,na
nan,12.8,G,maj,na
nan,12.9,G,maj,na
nan,13,G,maj,na
nan,13.1,G,maj,na
nan,13.2,G,maj,na
nan,13.3,G,maj,na
nan,13.4,G,maj,na
nan,13.5,G,maj,na
nan,13.6,B,dim,min7
nan,13.7,B,dim,min7
nan,13.8,B,dim,min7
nan,13.9,B,dim,min7
nan,14,B,dim,min7
nan,14.1,B,dim,min7
nan,14.2,B,dim,min7
nan,14.3,B,dim,min7
nan,14.4,B,dim,min7
nan,14.5,B,dim,min7
nan,14.6,B,dim,min7
nan,14.7,B,dim,min7
nan,14.8,B,dim,min7
nan,14.9,B,dim,min7
nan,15,B,dim,min7
nan,15.1,B,dim,min7
nan,15.2,B,dim,min7
nan,15.3,B,dim,min7
nan,15.4,B,dim,min7
nan,15.5,B,dim,min7
nan,15.6,B,dim,min7
nan,15.7,B,dim,min7
nan,15.8,B,dim,min7
nan,15.9,B,dim,min7
nan,16,B,dim,min7
nan,16.1,B,dim,min7
nan,16.2,B,dim,min7
nan,16.3,B,dim,min7
nan,16.4,B,dim,min7
nan,16.5,B,dim,min7
nan,16.6,B,dim,min7
nan,16.7,C,maj,na
nan,16.8,C,maj,na
nan,16.9,C,maj,na
nan,17,C,maj,na
nan,17.1,C,maj,na
nan,17.2,C,maj,na
nan,17.3,C,maj,na
nan,17.4,C,maj,na
nan,17.5,C,maj,na
nan,17.6,C,maj,na
nan,17.7,C,maj,na
nan,17.8,B,dim,dim7
nan,17.9,B,dim,dim7
nan,18,B,dim,dim7
nan,18.1,B,dim,dim7
nan,18.2,B,dim,dim7
nan,18.3,B,dim,dim7
nan,18.4,B,dim,dim7
nan,18.5,B,dim,dim7
nan,18.6,B,dim,dim7
nan,18.7,B,dim,dim7
nan,18.8,B,dim,dim7
nan,18.9,B,dim,dim7
nan,19,B,dim,dim7
nan,19.1,B,dim,dim7
nan,19.2,B,dim,dim7
nan,19.3,B,dim,dim7
nan,19.4,B,dim,dim7
nan,19.5,B,dim,dim7
nan,19.6,B,dim,dim7
nan,19.7,B,dim,dim7
nan,19.8,B,dim,dim7
orchestra_addon/CrossEra-1718_sibelius_no003_02_andantino_con_moto_quasi_allegretto.mp3,0,na,na,na
nan,0,Ab,maj,na
nan,0.1,Ab,maj,na
nan,0.2,Ab,maj,na
nan,0.3,Ab,maj,na
nan,0.4,Ab,maj,na
nan,0.5,Ab,maj,na
nan,0.6,Ab,maj,na
nan,0.7,Ab,maj,na
nan,0.8,Ab,min,na
nan,0.9,Ab,min,na
nan,1,Ab,min,na
nan,1.1,Ab,min,na
nan,1.2,Ab,min,na
nan,1.3,Ab,min,na
nan,1.4,Ab,min,na
nan,1.5,Ab,min,na
nan,1.6,Ab,min,na
nan,1.7,Ab,min,na
nan,1.8,Ab,min,na
nan,1.9,Ab,min,na
nan,2,Ab,min,na
nan,2.1,Ab,min,na
nan,2.2,Ab,min,na
nan,2.3,Ab,min,na
nan,2.4,Ab,min,na
nan,2.5,Ab,min,na
nan,2.6,Ab,min,na
nan,2.7,Ab,min,na
nan,2.8,Ab,min,na
nan,2.9,Ab,min,na
nan,3,Ab,min,na
nan,3.1,Ab,min,na
nan,3.2,Ab,min,na
nan,3.3,Ab,min,na
nan,3.4,Ab,min,na
nan,3.5,Ab,min,na
nan,3.6,Ab,min,na
nan,3.7,Ab,min,na
nan,3.8,Ab,min,na
nan,3.9,Ab,min,na
nan,4,Ab,min,na
nan,4.1,Ab,min,na
nan,4.2,Ab,min,na
nan,4.3,Ab,min,na
nan,4.4,Ab,min,na
nan,4.5,Ab,min,na
nan,4.6,Ab,min,na
nan,4.7,Ab,min,na
nan,4.8,C#,min,na
nan,4.9,C#,min,na
nan,5,C#,min,na
nan,5.1,C#,min,na
nan,5.2,C#,min,na
nan,5.3,C#,min,na
nan,5.4,C#,min,na
nan,5.5,C#,min,na
nan,5.6,C#,min,na
nan,5.7,C#,min,na
nan,5.8,C#,min,na
nan,5.9,C#,min,na
nan,6,C#,min,na
nan,6.1,C#,min,na
nan,6.2,C#,min,na
nan,6.3,C#,min,na
nan,6.4,C#,min,na
nan,6.5,C#,min,na
nan,6.6,C#,min,na
nan,6.7,C#,min,na
nan,6.8,C#,min,na
nan,6.9,C#,min,na
nan,7,C#,min,na
nan,7.1,C#,min,na
nan,7.2,C#,min,na
nan,7.3,C#,min,na
nan,7.4,C#,min,na
nan,7.5,C#,min,na
nan,7.6,C#,min,na
nan,7.7,C#,min,na
nan,7.8,C#,min,na
nan,7.9,C#,min,na
nan,8,C#,min,na
nan,8.1,C#,min,na
nan,8.2,C#,min,na
nan,8.3,C#,min,na
nan,8.4,C#,min,na
nan,8.5,C#,min,na
nan,8.6,C#,min,na
nan,8.7,C#,min,na
nan,8.8,C#,min,na
nan,8.9,C#,min,na
nan,9,C#,min,na
nan,9.1,C#,min,na
nan,9.2,C#,min,na
nan,9.3,C#,min,na
nan,9.4,C#,min,na
nan,9.5,C#,min,na
nan,9.6,C#,min,na
nan,9.7,C#,min,na
nan,9.8,C#,min,na
nan,9.9,C#,min,na
nan,10,C#,min,na
nan,10.1,C#,min,na
nan,10.2,C#,min,na
nan,10.3,C#,min,na
nan,10.4,C#,min,na
nan,10.5,C#,min,na
nan,10.6,C#,min,na
nan,10.7,C#,min,na
nan,10.8,C#,min,na
nan,10.9,C#,min,na
nan,11,C#,min,na
nan,11.1,C#,min,na
nan,11.2,C#,min,na
nan,11.3,C#,min,na
nan,11.4,C#,min,na
nan,11.5,C#,min,na
nan,11.6,C#,min,na
nan,11.7,C#,min,na
nan,11.8,C#,min,na
nan,11.9,C#,min,na
nan,12,C#,min,na
nan,12.1,C#,min,na
nan,12.2,C#,min,na
nan,12.3,C#,min,na
nan,12.4,C#,min,na
nan,12.5,C#,min,na
nan,12.6,C#,min,na
nan,12.7,C#,min,na
nan,12.8,C#,min,na
nan,12.9,C#,min,na
nan,13,C#,min,na
nan,13.1,C#,min,na
nan,13.2,C#,min,na
nan,13.3,C#,min,na
nan,13.4,C#,min,na
nan,13.5,C#,min,na
nan,13.6,C#,min,na
nan,13.7,C#,min,na
nan,13.8,C#,min,na
nan,13.9,C#,min,na
nan,14,C#,min,na
nan,14.1,C#,min,na
nan,14.2,C#,min,na
nan,14.3,C#,min,na
nan,14.4,C#,min,na
nan,14.5,C#,min,na
nan,14.6,C#,min,na
nan,14.7,C#,min,na
nan,14.8,C#,min,na
nan,14.9,C#,min,na
nan,15,C#,min,na
nan,15.1,C#,min,na
nan,15.2,C#,min,na
nan,15.3,C#,min,na
nan,15.4,C#,min,na
nan,15.5,C#,min,na
nan,15.6,C#,min,na
nan,15.7,C#,min,na
nan,15.8,C#,min,na
nan,15.9,C#,min,na
nan,16,C#,min,na
nan,16.1,C#,min,na
nan,16.2,C#,min,na
nan,16.3,C#,min,na
nan,16.4,C#,min,na
nan,16.5,C#,min,na
nan,16.6,C#,min,na
nan,16.7,C#,min,na
nan,16.8,C#,min,na
nan,16.9,C#,min,na
nan,17,C#,min,na
nan,17.1,C#,min,na
nan,17.2,C#,min,na
nan,17.3,C#,min,na
nan,17.4,C#,min,na
nan,17.5,C#,min,na
nan,17.6,C#,min,na
nan,17.7,C#,min,na
nan,17.8,C#,min,na
nan,17.9,C#,min,na
nan,18,C#,min,na
nan,18.1,C#,min,na
nan,18.2,C#,min,na
nan,18.3,C#,min,na
nan,18.4,C#,min,na
nan,18.5,C#,min,na
nan,18.6,C#,min,na
nan,18.7,C#,min,na
nan,18.8,C#,min,na
nan,18.9,C#,min,na
nan,19,C#,min,na
nan,19.1,C#,min,na
nan,19.2,C#,min,na
nan,19.3,C#,min,na
nan,19.4,C#,min,na
nan,19.5,C#,min,na
nan,19.6,C#,min,na
nan,19.7,C#,min,na
nan,19.8,C#,min,na
orchestra_addon/CrossEra-1723_sibelius_no004_04_allegro.mp3,0,na,na,na
nan,0,C#,maj,na
nan,0.1,C#,maj,na
nan,0.2,C#,maj,na
nan,0.3,C#,maj,na
nan,0.4,C#,maj,na
nan,0.5,C#,maj,na
nan,0.6,C#,maj,na
nan,0.7,A,maj,maj7
nan,0.8,A,maj,maj7
nan,0.9,A,maj,maj7
nan,1,A,maj,maj7
nan,1.1,A,maj,maj7
nan,1.2,A,maj,maj7
nan,1.3,A,maj,maj7
nan,1.4,A,maj,maj7
nan,1.5,A,maj,maj7
nan,1.6,A,maj,maj7
nan,1.7,A,maj,maj7
nan,1.8,A,maj,maj7
nan,1.9,A,maj,maj7
nan,2,A,maj,maj7
nan,2.1,A,maj,maj7
nan,2.2,A,maj,maj7
nan,2.3,A,maj,maj7
nan,2.4,Bb,maj,maj7
nan,2.5,Bb,maj,maj7
nan,2.6,Bb,maj,maj7
nan,2.7,Bb,maj,maj7
nan,2.8,Bb,maj,maj7
nan,2.9,Bb,maj,maj7
nan,3,Bb,maj,maj7
nan,3.1,Bb,maj,maj7
nan,3.2,Bb,maj,maj7
nan,3.3,Bb,maj,maj7
nan,3.4,Bb,maj,maj7
nan,3.5,Bb,maj,maj7
nan,3.6,Bb,maj,maj7
nan,3.7,Bb,maj,maj7
nan,3.8,Bb,maj,maj7
nan,3.9,Bb,maj,maj7
nan,4,Bb,maj,maj7
nan,4.1,Bb,maj,maj7
nan,4.2,Bb,maj,maj7
nan,4.3,Bb,maj,maj7
nan,4.4,Bb,maj,maj7
nan,4.5,Bb,maj,maj7
nan,4.6,Bb,maj,maj7
nan,4.7,Bb,maj,maj7
nan,4.8,Bb,maj,maj7
nan,4.9,Bb,maj,maj7
nan,5,Bb,maj,maj7
nan,5.1,Bb,maj,maj7
nan,5.2,Bb,maj,maj7
nan,5.3,Bb,maj,maj7
nan,5.4,Bb,maj,maj7
nan,5.5,Bb,maj,maj7
nan,5.6,Bb,maj,maj7
nan,5.7,Bb,maj,maj7
nan,5.8,Bb,maj,maj7
nan,5.9,Bb,maj,maj7
nan,6,Bb,maj,maj7
nan,6.1,Bb,maj,maj7
nan,6.2,Bb,maj,maj7
nan,6.3,Bb,maj,maj7
nan,6.4,Bb,maj,maj7
nan,6.5,Bb,maj,maj7
nan,6.6,Bb,maj,maj7
nan,6.7,Bb,maj,maj7
nan,6.8,Bb,maj,maj7
nan,6.9,Bb,maj,maj7
nan,7,Bb,maj,maj7
nan,7.1,Bb,maj,maj7
